,Stamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Scores,Translanguage_Level_1,Translanguage_Level_2,Words,Course_ID,Usefulness
1,2021-09-26 21:00:11,values-all-book-38,154,1,0,1,299.01123046905957,84.06269913805932,1,1,['happy'],154_0,15.808534130671536
2,2021-09-30 09:15:59,fruits-wendy-identification-1,154,12,3,12,297.83356929661744,86.13520004592608,1,1,"['red-currant', 'pineapple', 'blueberries', 'khaki', 'cherry', 'cherry', 'papaya', 'melon', 'blueberries', 'guava', 'orange', 'nashi']",154_0,14.565033585951474
3,2021-09-30 13:16:49,polar-yasmin-flashcards-2,154,6,4,6,302.74740446039414,68.47888602965783,1,3,"['snow-fox', 'penguin-baby', 'penguin-baby', 'sealion', 'polar-bear', 'snow-fox']",154_0,25.158821995712426
4,2021-10-01 19:12:11,cristmas-colors-game-1,154,4,2,6,302.39420124292064,52.492130886744285,1,2,"['green', 'green', 'blue', 'yellow']",154_0,34.750875081460556
5,2021-10-05 15:44:22,farm-yasmin-flashcards-3,154,6,4,7,307.56018270278304,60.687522462135,1,3,"['goat', 'bird', 'duckling', 'goat', 'horse', 'sheep']",154_0,29.833640136226126
6,2021-10-08 22:03:21,values-all-book-6,154,1,0,1,301.7518236762695,84.02104695384864,1,1,['afraid'],154_0,15.83352544119794
7,2021-10-09 03:44:18,values-all-book-22,154,1,0,1,306.02473931541397,83.95534803021965,1,1,['sad'],154_0,15.872944795375332
8,2021-10-11 00:52:24,fruits-wendy-identification-1,154,12,8,12,304.0097336411392,72.47611786641565,1,3,"['strawberry', 'kiwi', 'red-currant', 'cherry', 'dragonfruit', 'melon', 'mango', 'nashi', 'blueberries', 'annona', 'mango', 'dragonfruit']",154_0,22.760482893657734
9,2021-10-14 00:35:24,pirate-all-puzzle-1,154,6,1,8,301.10854550203067,67.40098747830069,1,1,"['four', 'one', 'one', 'six', 'six', 'six']",154_0,25.805561126526708
0,2021-10-14 14:43:11,values-all-book-3,154,1,0,1,300.83693572686474,84.03499389345787,1,1,['happy'],154_1,14.986119367663136
1,2021-10-19 07:39:51,easter-colors-game-1,154,4,1,6,302.8397891274909,57.808752455982685,1,1,"['white', 'green', 'red', 'yellow']",154_1,30.721864230148242
2,2021-10-20 04:36:26,values-all-book-40,154,1,0,1,304.7160718284542,83.9755678016223,1,1,['stressed'],154_1,15.021775022764473
3,2021-10-23 05:23:39,pets-yasmin-flashcards-1,154,5,3,5,303.90415093476474,69.7175932823097,1,3,"['birdie', 'kitten', 'birdie', 'bunny', 'birdie']",154_1,23.57655973435203
4,2021-10-23 13:31:10,values-all-book-13,154,1,0,1,296.84172729051966,84.09540227231182,1,1,['help'],154_1,14.949874340350766
5,2021-10-24 19:46:39,farm-poiki-videoclip-1,154,1,0,1,306.04014901611777,83.95510942405653,1,1,['sheep'],154_1,15.034050049303938
6,2021-10-25 13:19:47,values-all-book-5,154,1,0,1,301.2789107095159,84.02826152724892,1,1,['hungry'],154_1,14.990158787388506
7,2021-10-29 08:51:34,theatre-all-videoclip-1,154,1,0,1,293.65664550739206,84.14298280286054,1,1,['four'],154_1,14.921326022021528
8,2021-11-03 06:28:30,amazonjungle-yasmin-flashcards-1,154,7,7,8,300.0906042856483,53.44477758843909,1,3,"['golden-lion-tamarin', 'golden-lion-tamarin', 'macaw', 'crocodile', 'crocodile', 'heron', 'macaw']",154_1,33.3402491506744
9,2021-11-07 17:35:22,cristmas-colors-game-3,154,8,3,8,296.013853297352,79.61866635826416,1,2,"['green', 'red', 'white', 'white', 'gray', 'gray', 'gray', 'red']",154_1,17.63591588877936
0,2021-09-19 07:03:54,pirate-all-puzzle-1,155,8,4,8,316.98245779708253,74.69893208639252,1,2,"['three', 'two', 'five', 'two', 'eight', 'four', 'one', 'seven']",155_0,20.86459502049837
1,2021-09-22 12:02:00,values-all-book-38,155,1,0,1,308.5756947640058,83.91568501527901,1,1,['surprised'],155_0,15.334543263166475
2,2021-09-27 01:01:02,polar-yasmin-flashcards-2,155,6,3,6,324.0433200019782,72.9850689538801,1,2,"['seal', 'snow-fox', 'seal', 'seal', 'seagull', 'puffin']",155_0,21.89291290000582
3,2021-09-30 08:05:08,values-all-book-6,155,1,0,1,324.6403878955738,83.6583408311922,1,1,['afraid'],155_0,15.488949773618558
4,2021-09-30 15:33:05,values-all-book-20,155,1,0,1,318.53850648995035,83.75762626423496,1,1,['stressed'],155_0,15.429378513792907
5,2021-10-02 21:31:39,fruits-yasmin-flashcards-3,155,7,5,7,331.4898509489669,66.52111182140668,1,3,"['strawberry', 'cherry', 'tangerine', 'guava', 'caju', 'apricot', 'kiwi']",155_0,25.771287179489878
6,2021-10-04 13:26:51,farm-poiki-demovideo-2,155,1,0,1,313.235015561131,83.84239061457572,1,1,['carrot'],155_0,15.37851990358845
7,2021-10-07 19:03:11,farm-yasmin-flashcards-3,155,7,6,7,321.4544007395927,62.388266428201504,1,3,"['lamb', 'horse', 'piglet', 'ewe', 'sheep', 'turkey', 'piglet']",155_0,28.250994415412983
8,2021-10-08 02:32:53,fruits-kevin-identification-1,155,11,9,12,319.39893339403795,62.30202948672673,1,3,"['grapes', 'orange', 'orange', 'grapes', 'tomato', 'banana', 'lemon', 'tomato', 'tomato', 'banana', 'lemon']",155_0,28.30273658029784
9,2021-10-11 09:42:59,values-all-book-22,155,1,0,1,313.9093612973286,83.8316916897636,1,1,['sad'],155_0,15.38493925847572
0,2021-10-11 15:33:24,values-all-book-40,155,1,0,1,315.76992597555295,83.80205332991262,1,1,['stressed'],155_1,19.035264214590487
1,2021-10-11 22:23:06,amazonjungle-yasmin-flashcards-1,155,8,2,8,327.659053768082,82.2064549678526,1,1,"['sloth', '', 'jaguar', 'pink-river-dolphin', 'heron', '', 'sloth', '']",155_1,19.992623231826506
2,2021-10-13 01:52:47,easter-colors-game-1,155,5,4,6,317.768460264808,54.567963632905126,1,3,"['blue', 'red', 'black', 'black', 'blue']",155_1,36.57571803279499
3,2021-10-17 09:34:20,pets-yasmin-flashcards-1,155,4,1,5,327.1892351944424,65.68631500509758,1,1,"['cat', 'dog', 'parrot', 'parrot']",155_1,29.90470720947951
4,2021-10-21 05:48:51,values-all-book-5,155,1,0,1,326.5894194074115,83.62623062324002,1,1,['food'],155_1,19.140757838594048
5,2021-10-22 13:36:03,fruits-yasmin-identification-1,155,9,8,12,319.0262350085937,51.65621483949775,1,3,"['plum', 'plum', 'papaya', 'grapes', 'mango', 'banana', 'strawberry', 'avocado', 'apple']",155_1,38.32276730883941
6,2021-10-22 14:50:57,values-all-book-13,155,0,1,1,325.8259498877874,3.6388316482509584,2,3,[],155_1,67.13319722358749
7,2021-10-23 22:17:22,values-all-book-3,155,1,0,1,322.9910619355029,83.68536326192228,1,1,['sad'],155_1,19.105278255384697
8,2021-10-28 14:21:22,easter-colors-game-2,155,8,4,8,319.7564608120975,74.57254482462605,1,2,"['purple', 'red', 'orange', 'white', 'green', 'brown', 'purple', 'brown']",155_1,24.572969317762432
9,2021-10-31 09:07:23,theatre-all-videoclip-1,155,1,0,1,325.4137605125204,83.64562255324353,1,1,['three'],155_1,19.129122680591944
0,2021-10-31 18:49:01,fruits-wendy-identification-1,155,12,10,12,319.0032595805955,66.32416615662223,1,3,"['lime', 'red-currant', 'orange', 'melon', 'dragonfruit', 'apple', 'peach', 'raspberry', 'blueberries', 'orange', 'guava', 'tomato']",155_2,27.741306864462207
1,2021-11-04 09:54:49,values-all-book-28,155,1,0,1,319.7021973896043,83.73883689837379,1,1,['pee'],155_2,17.292504419411266
2,2021-11-07 13:28:20,values-all-book-4,155,1,0,1,322.657492935296,83.6908116979188,1,1,['angry'],155_2,17.32131953968426
3,2021-11-11 19:15:40,amazonjungle-yasmin-flashcards-3,155,10,6,10,320.1852123219551,72.59851438482757,1,3,"['possum', 'jaguar', 'seriema', 'golden-lion-tamarin', 'possum', 'turdus', 'golden-lion-tamarin', 'pink-river-dolphin', 'piranha', 'macaw']",155_2,23.976697927539
4,2021-11-16 16:57:04,values-all-book-14,155,1,0,1,320.0862229158285,83.73262124975129,1,1,['help'],155_2,17.296233808584766
5,2021-11-20 22:40:12,fruits-poiki-3,155,0,1,1,314.203959334512,3.8270104828293032,2,3,[],155_2,65.23960026873797
6,2021-11-24 08:11:02,cristmas-colors-game-2,155,8,2,8,314.85393381736145,82.79516378770711,1,1,"['purple', 'red', 'red', 'purple', 'yellow', 'brown', 'red', 'green']",155_2,17.858708285811275
7,2021-11-28 17:33:23,values-all-book-23,155,1,0,1,329.5553062900859,83.57699899352971,1,1,['sad'],155_2,17.389607162317713
8,2021-12-01 20:08:01,pets-yasmin-flashcards-2,155,6,4,6,325.24370252211577,67.6034384156655,1,3,"['dog', 'cat', 'tortoise', 'bunny', 'bunny', 'tortoise']",155_2,26.973743509036247
9,2021-12-02 21:35:31,farm-poiki-videoclip-1,155,1,0,1,321.0324664652075,83.71727397188624,1,1,['cow'],155_2,17.305442175303796
0,2021-12-05 11:27:18,values-all-book-9,155,1,0,1,317.1318539049841,83.78024710786039,1,1,['delicious'],155_3,18.369050264199547
1,2021-12-06 23:24:47,seanimals-yasmin-video-4,155,1,0,1,317.3053822172377,83.77746195526733,1,1,['whale'],155_3,18.370721355755386
2,2021-12-08 05:15:16,mycountry-wendy-puzzle-1,155,8,6,8,312.9565135140447,66.880400573092,1,3,"['one', 'one', 'two', 'five', 'two', 'six', 'seven', 'eight']",155_3,28.508958185060578
3,2021-12-09 03:34:43,values-all-book-21,155,1,0,1,333.860316164739,83.50474700018603,1,1,['poo'],155_3,18.534350328804162
4,2021-12-09 11:45:17,fruits-yasmin-flashcards-2,155,6,5,6,332.06598093884526,61.99222009709619,1,3,"['tangerine', 'watermelon', 'peach', 'raspberry', 'lime', 'grapes']",155_3,31.441866470658066
5,2021-12-10 22:04:44,farm-kevin-demovideo-1,155,0,1,1,323.80532080858495,3.672039708450413,2,3,[],155_3,66.43397470384554
6,2021-12-15 07:22:17,cristmas-colors-game-3,155,7,4,8,326.3496745902031,64.26773005749604,1,2,"['black', 'white', 'orange', 'brown', 'white', 'orange', 'black']",155_3,30.076560494418157
7,2021-12-17 20:29:13,socialcodes-all-cartoon-1,155,1,0,1,319.0594136380888,83.74922398334947,1,1,['poo'],155_3,18.3876641389061
8,2021-12-20 12:09:39,values-all-book-17,155,1,0,1,323.96054331955844,83.66949602684473,1,1,['sorry'],155_3,18.435500912808944
9,2021-12-21 01:33:20,dinosaurs-all-puzzle-2 ,155,7,3,8,315.2685355816488,68.77647026746291,1,2,"['three', 'eight', 'three', 'eight', 'three', 'eight', 'two']",155_3,27.371316368438034
0,2021-09-22 03:16:47,farm-poiki-demovideo-3,156,1,0,1,300.6003386706517,84.03859378705131,1,1,['broccoli'],156_0,18.79394495883849
1,2021-09-22 17:49:24,pirate-all-puzzle-1,156,8,5,8,293.6045731528402,71.72031306897092,1,3,"['three', 'two', 'six', 'one', 'eight', 'seven', 'seven', 'seven']",156_0,26.18491338968672
2,2021-09-27 13:43:34,values-all-book-6,156,1,0,1,288.8913318109251,84.21321126863079,1,1,['afraid'],156_0,18.68917446989081
3,2021-09-28 12:10:07,values-all-book-22,156,1,0,1,289.4724327312261,84.20470884722542,1,1,['happy'],156_0,18.69427592273403
4,2021-09-28 18:09:25,fruits-yasmin-flashcards-3,156,7,2,7,282.69496990217397,82.24131172082,1,2,"['watermelon', 'kiwi', 'peach', 'red-currant', 'kiwi', 'blueberries', 'kiwi']",156_0,19.872314198577282
5,2021-10-03 11:08:24,vegetables-yasmin-identification-1,156,11,9,12,286.5817297959982,64.04480298644582,1,3,"['corn', 'bellpepper', 'corn', 'chili', 'lettuce', 'mushroom', 'beetroot', 'beetroot', 'lettuce', 'carrot', 'chili']",156_0,30.790219439201792
6,2021-10-03 14:56:35,farm-yasmin-flashcards-3,156,5,4,7,297.36282644424773,49.67183374972899,1,3,"['chick', 'goose', 'foal', 'bird', 'sow']",156_0,39.41400098123189
7,2021-10-04 23:39:32,values-all-book-20,156,1,0,1,283.6568244700342,84.28903022823236,1,1,['stressed'],156_0,18.643683094129862
8,2021-10-08 06:51:34,polar-yasmin-flashcards-2,156,5,3,6,290.7542892248991,60.91996827981308,1,2,"['seagull', 'seal', 'seagull', 'puffin', 'polar-bear']",156_0,32.665120263181436
9,2021-10-11 03:39:50,celebrations-all-videoclip-1,156,0,1,1,287.8300575929832,4.228695286349262,2,3,[],156_0,66.6798840592597
0,2021-09-24 06:10:58,values-all-book-33,157,1,0,1,335.2516521799437,83.48119537873322,1,1,['help'],157_0,19.31137255692846
1,2021-09-25 20:07:11,values-all-book-12,157,1,0,1,327.87961379444346,83.6048690006663,1,1,['red'],157_0,19.237168383768612
2,2021-09-29 14:29:59,vegetables-yasmin-identification-1,157,12,6,12,336.67510392108966,75.9753949902362,1,2,"['corn', 'onion', 'broccoli', 'cauliflower', 'onion', 'eggplant', 'lettuce', 'lettuce', 'beetroot', 'onion', 'bellpepper', 'potato']",157_0,23.814852790026674
3,2021-09-29 21:13:39,easter-colors-game-3,157,8,3,8,338.0357885056873,77.71217741536489,1,2,"['white', 'green', 'gray', 'red', 'yellow', 'red', 'blue', 'red']",157_0,22.77278333494946
4,2021-09-30 01:17:52,beach-yasmin-puzzle-1,157,2,1,4,338.7814025808112,38.84201329787989,1,1,"['two', 'one']",157_0,46.09488180544046
5,2021-10-01 05:24:20,farm-yasmin-flashcards-3,157,6,2,7,334.0281975999176,68.69375548638861,1,2,"['billygoat', 'foal', 'horse', 'foal', 'lamb', 'goat']",157_0,28.183836492335228
6,2021-10-05 08:46:40,farm-poiki-videoclip-2,157,1,0,1,324.777561827302,83.65608718434467,1,1,['farmer'],157_0,19.20643747356159
7,2021-10-05 22:18:53,fruits-yasmin-flashcards-3,157,7,5,7,340.0288779683424,66.13731133166205,1,3,"['cantaloupe', 'dragonfruit', 'dragonfruit', 'pineapple', 'mango', 'red-currant', 'watermelon']",157_0,29.71770298517116
8,2021-10-09 14:37:03,values-all-book-10,157,0,1,1,341.5110989718749,3.3740280547514176,2,3,[],157_0,67.37567295131754
9,2021-10-14 07:48:41,values-all-book-4,157,1,0,1,332.9013188080933,83.52092325576298,1,1,['angry'],157_0,19.287535830710603
0,2021-09-24 00:02:03,values-all-book-6,158,1,0,1,358.98106307045987,83.06443922701848,1,1,['afraid'],158_0,16.301585623373462
1,2021-09-24 11:05:28,mycountry-poiki-puzzle-1,158,6,2,6,360.08785426396145,76.7903281998513,1,2,"['five', 'five', 'one', 'four', 'two', 'four']",158_0,20.06605223967377
2,2021-09-25 17:53:39,polar-yasmin-flashcards-2,158,5,4,6,358.41710287462763,52.86471694143314,1,3,"['sealion', 'walrus', 'sealion', 'polar-bear', 'polar-bear']",158_0,34.42141899472467
3,2021-09-26 00:54:27,values-all-book-38,158,1,0,1,357.63975110636017,83.08875618270864,1,1,['afraid'],158_0,16.28699544995937
4,2021-09-29 20:27:04,values-all-book-20,158,1,0,1,349.9880380333067,83.22573504128812,1,1,['stressed'],158_0,16.204808134811678
5,2021-10-01 23:20:51,values-all-book-22,158,1,0,1,359.19879642314925,83.06048330093112,1,1,['happy'],158_0,16.303959179025874
6,2021-10-03 07:13:38,fruits-wendy-identification-1,158,12,4,12,356.94074194699743,80.07687245329042,1,2,"['plum', 'pineapple', 'blueberries', 'strawberry', 'melon', 'papaya', 'peach', 'lime', 'blueberries', 'annona', 'cherry', 'strawberry']",158_0,18.094125687610298
7,2021-10-07 19:31:43,pirate-all-puzzle-1,158,8,3,8,358.0902254012703,76.71325141792681,1,2,"['one', 'one', 'one', 'one', 'three', 'eight', 'four', 'two']",158_0,20.112298308828464
8,2021-10-10 18:32:48,vegetables-yasmin-identification-1,158,12,10,12,352.2139571592388,64.3706289121082,1,3,"['onion', 'cassava', 'cassava', 'onion', 'chili', 'bellpepper', 'cauliflower', 'beetroot', 'eggplant', 'corn', 'broccoli', 'cauliflower']",158_0,27.51787181231963
9,2021-10-15 15:45:56,farm-yasmin-flashcards-3,158,6,3,7,353.2402022759592,63.23855933383001,1,2,"['turkey', 'calf', 'lamb', 'turkey', 'bird', 'duck']",158_0,28.197113559286542
0,2021-09-20 01:02:34,polar-yasmin-flashcards-2,159,5,4,6,329.792622588306,54.08545933818995,1,3,"['seal', 'sealion', 'penguin', 'puffin', 'puffin']",159_0,34.5564422559251
1,2021-09-20 14:25:11,values-all-book-20,159,1,0,1,331.3768663215036,83.54654176596183,1,1,['stressed'],159_0,16.87979279926197
2,2021-09-21 06:42:41,mycountry-wendy-puzzle-1,159,8,6,8,324.1230981458535,66.37136392680867,1,3,"['seven', 'four', 'two', 'six', 'six', 'six', 'eight', 'eight']",159_0,27.184899502753872
3,2021-09-21 20:57:30,values-all-book-6,159,1,0,1,343.8504555471006,83.33346728858807,1,1,['scared'],159_0,17.00763748568623
4,2021-09-23 16:28:15,values-all-book-22,159,1,0,1,331.08048704871396,83.5515087840354,1,1,['sad'],159_0,16.876812588417827
5,2021-09-27 15:10:09,easter-colors-game-3,159,6,4,8,330.4467790108775,54.07518037255911,1,2,"['gray', 'beige', 'beige', 'gray', 'beige', 'beige']",159_0,34.56260963530361
6,2021-10-02 05:22:34,fruits-yasmin-flashcards-3,159,7,4,7,333.89923330708064,70.9852352826083,1,3,"['kiwi', 'cherry', 'mango', 'papaya', 'tomato', 'nashi', 'pineapple']",159_0,24.41657668927409
7,2021-10-02 11:56:44,farm-yasmin-flashcards-3,159,7,4,7,326.75389149713413,71.30119775925378,1,3,"['ram', 'lamb', 'foal', 'sheep', 'horse', 'ram', 'ox']",159_0,24.226999203286802
8,2021-10-04 13:04:39,pirate-all-puzzle-1,159,8,4,8,334.49284601095746,73.8826717153327,1,2,"['three', 'one', 'six', 'four', 'five', 'five', 'one', 'three']",159_0,22.678114829639448
9,2021-10-09 06:10:33,mycountry-wendy-videoclip-1,159,1,0,1,323.6595558789563,83.67442729568543,1,1,['star'],159_0,16.80306148142781
0,2021-10-13 06:09:44,environment-yasmin-identification-2,159,12,11,12,331.4509523878357,62.947944265269115,1,3,"['plastic-box', 'broken-lightbulb', 'toothbrush', 'milk-box', 'broken-lightbulb', 'broken-bottle', 'milk-box', 'old-newspapers', 'milk-box', 'broken-bottle', 'broken-bottle', 'broken-mirror']",159_1,34.70607995337364
1,2021-10-14 15:49:54,fruits-wendy-identification-1,159,12,9,12,330.94008189512203,68.31093314119785,1,3,"['peach', 'mango', 'kiwi', 'mango', 'mango', 'grapes', 'raspberry', 'pear', 'raspberry', 'grapes', 'annona', 'mango']",159_1,31.4882866278164
2,2021-10-19 03:36:42,theatre-all-videoclip-1,159,1,0,1,322.01986584919484,83.7012108795197,1,1,['one'],159_1,22.254119984823284
3,2021-10-19 20:14:24,amazonjungle-yasmin-flashcards-1,159,7,5,8,332.5702561968,59.97443913840641,1,3,"['toucan', 'tapir', 'possum', 'toucan', 'heron', 'jaguar', 'pink-river-dolphin']",159_1,36.49018302949126
4,2021-10-21 12:35:12,values-all-book-13,159,0,1,1,333.98668491429396,3.502611957043343,2,3,[],159_1,70.3732793383091
5,2021-10-22 13:12:57,values-all-book-3,159,1,0,1,332.53013627511075,83.52717182871115,1,1,['happy'],159_1,22.35854341530842
6,2021-10-24 16:12:31,vegetables-yasmin-flashcards-3,159,3,4,7,321.6987549859045,25.806318884693255,2,3,"['peas', 'chayote', 'okra']",159_1,56.99105518171916
7,2021-10-27 08:21:59,values-all-book-40,159,1,0,1,331.486459762001,83.54470396472382,1,1,['stressed'],159_1,22.348024133700815
8,2021-10-27 17:12:48,pets-yasmin-flashcards-1,159,3,2,5,328.5919224398269,43.23428009947648,1,2,"['kitten', 'birdie', 'bunny']",159_1,46.53427845284922
9,2021-10-28 14:25:16,fruits-wendy-identification-1,159,12,7,12,332.05954466469655,73.57922302758115,1,3,"['khaki', 'papaya', 'raspberry', 'coconut', 'khaki', 'blueberries', 'strawberry', 'papaya', 'mango', 'pineapple', 'tomato', 'papaya']",159_1,28.327312695986414
0,2021-09-22 12:19:59,colors-kevin-game-4,160,5,5,8,287.82726226342146,41.960671591735405,1,3,"['yellow', 'red', 'black', 'red', 'white']",160_0,41.64475473791843
1,2021-09-26 17:13:27,pirates-all-puzzle-2 ,160,8,5,8,281.6705359633504,72.21155785154193,1,3,"['three', 'four', 'six', 'two', 'eight', 'one', 'two', 'seven']",160_0,23.494222982034522
2,2021-09-27 03:57:25,values-all-book-33,160,1,0,1,290.86997700256524,84.18419061834616,1,1,['help'],160_0,16.31064332195198
3,2021-10-01 22:48:57,easter-colors-game-1,160,6,4,6,290.9571337040262,68.9126562762207,1,3,"['black', 'white', 'red', 'red', 'yellow', 'green']",160_0,25.473563927227257
4,2021-10-04 10:59:36,values-all-book-29,160,1,0,1,285.0199844282051,84.26941911147827,1,1,['delicious'],160_0,16.259506226072716
5,2021-10-08 08:02:54,easter-colors-game-2,160,6,5,8,287.6502498720522,51.96796057590779,1,3,"['brown', 'purple', 'yellow', 'red', 'yellow', 'white']",160_0,35.64038134741501
6,2021-10-08 15:08:55,fruits-yasmin-identification-1,160,10,3,12,291.3152837280579,73.13840852534375,1,1,"['strawberry', 'strawberry', 'avocado', 'melon', 'blueberries', 'strawberry', 'mango', 'avocado', 'blueberries', 'kiwi']",160_0,22.93811257775343
7,2021-10-10 10:06:22,farm-poiki-videoclip-2,160,1,0,1,285.4552042515642,84.26313801569783,1,1,['farmer'],160_0,16.26327488354098
8,2021-10-12 17:36:32,values-all-book-39,160,1,0,1,279.4987800133044,84.34826920193775,1,1,['food'],160_0,16.212196171797025
9,2021-10-15 13:27:09,celebrations-all-videoclip-1,160,1,0,1,288.78358422391136,84.21478590779837,1,1,['happy'],160_0,16.292286148280656
0,2021-09-23 15:46:12,farm-poiki-demovideo-2,161,1,0,1,242.4706930101801,84.83722135951798,1,1,['carrot'],161_0,12.624350951124953
1,2021-09-26 04:28:31,fruits-kevin-identification-1,161,12,3,12,257.3402363680847,88.10532195714009,1,1,"['banana', 'banana', 'lemon', 'tomato', 'orange', 'apple', 'apple', 'apple', 'banana', 'lemon', 'lemon', 'banana']",161_0,10.663490592551687
2,2021-09-30 18:10:42,sea-yasmin-flashcards-3,161,7,5,7,256.834674437066,69.4608989681306,1,3,"['lobster', 'dolphin', 'jellyfish', 'squid', 'starfish', 'crab', 'squid']",161_0,21.85014438595738
3,2021-10-05 14:22:53,values-all-book-22,161,1,0,1,242.54678673175584,84.83628768350269,1,1,['happy'],161_0,12.624911156734129
4,2021-10-10 01:44:38,values-all-book-6,161,1,0,1,247.65549278367715,84.77293336434039,1,1,['afraid'],161_0,12.66292374823151
5,2021-10-11 19:59:39,farm-yasmin-flashcards-3,161,7,2,7,249.62336364452963,83.41963842373154,1,2,"['sheep', 'foal', 'duck', 'ewe', 'foal', 'piglet', 'goatling']",161_0,13.474900712596817
6,2021-10-16 04:11:37,pirate-all-puzzle-1,161,8,2,8,245.7689716499499,85.56650080279728,1,1,"['six', 'six', 'one', 'eight', 'four', 'three', 'seven', 'eight']",161_0,12.186783285157375
7,2021-10-17 17:50:12,amazonjungle-yasmin-flashcards-3,161,10,6,10,254.92297544214452,75.60114212733791,1,3,"['crocodile', 'fugu', 'giant-otter', 'coati', 'crocodile', 'giant-otter', 'tapir', 'jabiru', 'toucan', 'fugu']",161_0,18.165998490432997
8,2021-10-21 08:08:28,polar-yasmin-flashcards-2,161,6,2,6,248.8086527583594,80.98910796485153,1,2,"['walrus', 'sealion', 'sealion', 'penguin', 'penguin-baby', 'polar-bear']",161_0,14.933218987924826
9,2021-10-24 19:51:46,fruits-yasmin-flashcards-3,161,7,4,7,250.60682615090863,74.24385317775635,1,3,"['coconut', 'mango', 'apricot', 'cantaloupe', 'orange', 'kiwi', 'red-currant']",161_0,18.980371860181933
0,2021-10-27 20:12:05,fruits-yasmin-identification-1,161,12,3,12,250.30532347014687,88.41828995139647,1,1,"['melon', 'strawberry', 'strawberry', 'tomato', 'grapes', 'avocado', 'avocado', 'strawberry', 'plum', 'banana', 'peach', 'melon']",161_1,13.571289787882392
1,2021-11-01 08:16:53,values-all-book-10,161,1,0,1,256.8111248039693,84.6560881985833,1,1,['nap'],161_1,15.828610839570294
2,2021-11-05 07:41:51,pets-yasmin-flashcards-1,161,5,3,5,252.37012420576974,71.33924670872094,1,3,"['bunny', 'fish', 'dog', 'birdie', 'dog']",161_1,23.818715733487714
3,2021-11-09 09:23:01,easter-colors-game-2,161,8,4,8,251.4022236797372,77.36609969346254,1,2,"['blue', 'yellow', 'blue', 'blue', 'green', 'blue', 'white', 'green']",161_1,20.20260394264275
4,2021-11-11 12:20:06,colors-kevin-game-3,161,8,8,8,253.42110229828975,13.293173322406279,1,3,"['purple', 'purple', 'orange', 'black', 'blue', 'yellow', 'blue', 'yellow']",161_1,58.64635976527652
5,2021-11-15 22:42:26,easter-colors-game-1,161,6,5,6,252.6103676520796,64.8709818390727,1,3,"['green', 'blue', 'blue', 'white', 'blue', 'black']",161_1,27.69967465527666
6,2021-11-19 14:16:35,amazonjungle-yasmin-flashcards-2,161,9,4,9,240.38354836892788,80.36592748478321,1,2,"['possum', 'jaguar', 'golden-lion-tamarin', 'heron', 'capybara', 'capybara', 'jabiru', 'sloth', 'tapir']",161_1,18.40270726785035
7,2021-11-21 04:12:56,forestanimals-kevin-4,161,1,0,1,255.37165216287255,84.67473989647742,1,1,['owl'],161_1,15.817419820833825
8,2021-11-23 06:56:32,forestanimals-kevin-video-2,161,1,0,1,246.8583566104735,84.78290579357942,1,1,['bigger'],161_1,15.752520282572627
9,2021-11-24 11:41:32,values-all-book-8,161,1,0,1,255.27773684463835,84.67595314351081,1,1,['toilet'],161_1,15.816691872613792
0,2021-11-28 17:52:02,farm-poiki-videoclip-1,161,1,0,1,254.0145533875642,84.69222823798313,1,1,['pig'],161_2,16.301286150463806
1,2021-11-30 14:44:23,science-wendy-puzzle-1,161,8,6,8,255.8785459928033,69.20361789050315,1,3,"['one', 'eight', 'one', 'one', 'eight', 'one', 'five', 'six']",161_2,25.59445235895179
2,2021-12-02 11:49:56,forest-yasmin-flashcards-3,161,8,3,8,252.797235032073,81.31577106475737,1,2,"['crow', 'bat', 'squirrel', 'swan', 'raccoon', 'snake', 'snake', 'wildboar']",161_2,18.327160454399262
3,2021-12-04 10:26:20,values-all-book-3,161,1,0,1,253.63323685310286,84.69712532841993,1,1,['sad'],161_2,16.298347896201726
4,2021-12-07 05:37:40,fruits-wendy-identification-1,161,12,10,12,250.3947670604198,69.74769857534838,1,3,"['nashi', 'melon', 'papaya', 'cherry', 'red-currant', 'lime', 'apple', 'banana', 'red-currant', 'strawberry', 'blueberries', 'dragonfruit']",161_2,25.268003948044658
5,2021-12-08 15:33:22,farm-kevin-demovideo-2,161,1,0,1,258.5669195290359,84.63319588743548,1,1,['horse'],161_2,16.3367055607924
6,2021-12-12 17:58:51,values-all-book-15,161,0,1,1,253.6032339069258,4.69751033164019,2,3,[],161_2,64.29811689426955
7,2021-12-16 02:22:57,fairytales-3littlepigs-cartoon-1,161,1,0,1,253.33854854516724,84.70090484871929,1,1,['house'],161_2,16.29608018402211
8,2021-12-20 01:29:47,cristmas-colors-game-2,161,8,4,8,249.8358669292399,77.42227814061044,1,2,"['blue', 'orange', 'red', 'green', 'purple', 'white', 'green', 'red']",161_2,20.663256208887418
9,2021-12-20 09:46:09,pets-yasmin-flashcards-2,161,6,2,6,249.29512413299048,80.9740923632405,1,2,"['parakeet', 'fish', 'kitten', 'kitten', 'guinea-pig', 'bunny']",161_2,18.532167675309385
0,2021-12-22 07:02:21,fairytales-uglyduckling-cartoon-1,161,1,0,1,247.41930103710823,84.77589155063016,1,1,['hen'],161_3,17.317987885979896
