index,TimeStamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Course_ID,Words_List
1266,1619168986.0,farm-yasmin-flashcards-3,126,4,1,7,240.82961798348896,126_0,"['chick', 'mare', 'piglet', 'sow']"
1267,1629753637.0,fruits-yasmin-identification-1,126,10,2,12,254.59079054637604,126_0,"['melon', 'lemon', 'blueberries', 'khaki', 'banana', 'banana', 'strawberry', 'blueberries', 'pear', 'banana']"
1268,1616877922.0,farm-poiki-videoclip-2,126,0,0,1,246.85252998275993,126_0,[]
1269,1614994253.0,values-all-book-4,126,0,0,1,248.72265488780508,126_0,[]
1270,1612552714.0,values-all-book-22,127,0,0,1,254.86353444138282,127_0,[]
1271,1620809314.0,polar-yasmin-flashcards-2,127,4,1,6,258.31497377672304,127_0,"['walrus', 'snow-fox', 'polar-bear', 'penguin']"
1272,1621321349.0,farm-poiki-demovideo-2,127,0,0,1,248.9138139164314,127_0,[]
1273,1611116482.0,farm-yasmin-flashcards-3,127,4,1,7,248.37148830740506,127_0,"['rooster', 'ox', 'horse', 'calf']"
1274,1618537019.0,values-all-book-6,127,0,0,1,254.78491964487245,127_0,[]
1275,1624099990.0,fruits-kevin-identification-1,127,9,2,12,250.12519464881277,127_0,"['apple', 'tomato', 'apple', 'tomato', 'kiwi', 'apple', 'grapes', 'kiwi', 'tomato']"
1276,1630914376.0,values-all-book-20,127,0,0,1,249.63977529487008,127_0,[]
1277,1619064281.0,fruits-yasmin-flashcards-3,127,5,2,7,245.8158200587647,127_0,"['pineapple', 'apricot', 'orange', 'cherry', 'pomegranate']"
1278,1619163918.0,pirate-all-puzzle-1,127,6,1,8,250.2569062546851,127_0,"['one', 'five', 'eight', 'four', 'eight', 'one']"
1279,1619942056.0,values-all-book-38,127,0,0,1,253.93866852677215,127_0,[]
1280,1614486000.0,pirate-all-puzzle-1,128,6,2,8,258.13438654211035,128_0,"['one', 'five', 'four', 'eight', 'six', 'six']"
1281,1618250563.0,values-all-book-20,128,0,0,1,266.4435444155169,128_0,[]
1282,1623802540.0,easter-colors-game-2,128,5,2,8,272.4942861662093,128_0,"['brown', 'red', 'orange', 'red', 'yellow']"
1283,1618299816.0,values-all-book-6,128,0,0,1,270.545835887861,128_0,[]
1284,1622386120.0,polar-yasmin-flashcards-2,128,5,1,6,268.31996339757393,128_0,"['sealion', 'polar-bear', 'seagull', 'seal', 'polar-bear']"
1285,1628021887.0,fruits-yasmin-flashcards-3,128,4,2,7,271.7964238468814,128_0,"['papaya', 'caju', 'grapes', 'pear']"
1286,1631621975.0,values-all-book-22,128,0,0,1,265.9124981480907,128_0,[]
1287,1629118359.0,easter-colors-game-2,128,6,3,8,262.422884100258,128_0,"['red', 'red', 'white', 'brown', 'black', 'blue']"
1288,1617739743.0,farm-yasmin-flashcards-3,128,5,1,7,261.74418266605386,128_0,"['sow', 'piglet', 'bird', 'duckling', 'chick']"
1289,1609978691.0,values-all-book-38,128,0,0,1,270.53421856907346,128_0,[]
1290,1623056294.0,farm-yasmin-flashcards-3,129,4,0,7,277.1766280233007,129_0,"['duckling', 'pig', 'ox', 'billygoat']"
1291,1620017805.0,values-all-book-6,129,0,0,1,269.15517212207146,129_0,[]
1292,1614751677.0,fruits-wendy-identification-1,129,9,6,12,274.212529581453,129_0,"['melon', 'blueberries', 'blueberries', 'grapes', 'lemon', 'papaya', 'pineapple', 'dragonfruit', 'blueberries']"
1293,1610390543.0,polar-yasmin-flashcards-2,129,3,0,6,265.3227174783498,129_0,"['snow-fox', 'seagull', 'snow-fox']"
1294,1616626223.0,vegetables-yasmin-identification-1,129,7,1,12,267.2192858330281,129_0,"['onion', 'cauliflower', 'carrot', 'cassava', 'onion', 'onion', 'eggplant']"
1295,1627190268.0,fruits-wendy-identification-1,129,7,2,12,266.01851236964654,129_0,"['strawberry', 'apple', 'mango', 'kiwi', 'raspberry', 'dragonfruit', 'papaya']"
1296,1630871551.0,pirate-all-puzzle-1,129,5,4,8,275.049864798338,129_0,"['seven', 'two', 'five', 'eight', 'one']"
1297,1611861658.0,values-all-book-20,129,0,0,1,269.1643483644254,129_0,[]
1298,1628954295.0,values-all-book-22,129,0,0,1,271.655455241603,129_0,[]
1299,1610577072.0,mycountry-poiki-puzzle-1,129,4,1,6,271.8703242938825,129_0,"['two', 'three', 'six', 'five']"
1300,1625314783.0,values-all-book-20,130,0,0,1,299.9310910329666,130_0,[]
1301,1610091061.0,pirate-all-puzzle-1,130,5,1,8,297.1884833765814,130_0,"['four', 'six', 'seven', 'seven', 'three']"
1302,1618831685.0,farm-poiki-demovideo-3,130,0,0,1,293.72396001078965,130_0,[]
1303,1628790047.0,values-all-book-22,130,0,0,1,298.0672281009717,130_0,[]
1304,1618212220.0,celebrations-all-videoclip-1,130,0,0,1,300.29382298718593,130_0,[]
1305,1629994622.0,polar-yasmin-flashcards-2,130,1,1,6,294.1894237904581,130_0,['puffin']
1306,1625308560.0,vegetables-yasmin-identification-1,130,5,6,12,298.44118680658505,130_0,"['carrot', 'cauliflower', 'potato', 'corn', 'eggplant']"
1307,1622891786.0,values-all-book-6,130,0,0,1,295.58221972191353,130_0,[]
1308,1613074778.0,farm-yasmin-flashcards-3,130,5,1,7,304.6152144248527,130_0,"['chick', 'billygoat', 'turkey', 'turkey', 'horse']"
1309,1617045803.0,fruits-yasmin-flashcards-3,130,3,1,7,308.5624639827144,130_0,"['cherry', 'tangerine', 'dragonfruit']"
1310,1618611015.0,values-all-book-1,131,0,0,1,269.93782864096846,131_0,[]
1311,1622581861.0,fruits-wendy-identification-1,131,9,3,12,272.3903333095258,131_0,"['blueberries', 'strawberry', 'coconut', 'tangerine', 'strawberry', 'pear', 'pomegranate', 'cherry', 'apple']"
1312,1631579199.0,colors-poiki-game-2,131,3,2,6,267.1566145930573,131_0,"['white', 'black', 'black']"
1313,1615786854.0,seanimals-flashcards-video-1,131,0,0,1,270.4080155458375,131_0,[]
1314,1620661006.0,values-all-book-4,131,0,0,1,275.59631636732774,131_0,[]
1315,1630191571.0,farm-poiki-demovideo-3,131,0,0,1,275.43505467303726,131_0,[]
1316,1617154990.0,values-all-book-7,131,0,0,1,263.6763018223302,131_0,[]
1317,1623433189.0,fruits-yasmin-identification-1,131,8,4,12,270.4714224694681,131_0,"['banana', 'avocado', 'avocado', 'avocado', 'plum', 'orange', 'raspberry', 'peach']"
1318,1626482162.0,fruits-yasmin-flashcards-2,131,5,1,6,269.14031596410587,131_0,"['lemon', 'pear', 'pomegranate', 'pineapple', 'banana']"
1319,1623470101.0,colors-wendy-game-1,131,4,2,8,269.7841873544886,131_0,"['orange', 'orange', 'purple', 'black']"
1320,1626200583.0,pirate-all-puzzle-1,132,5,2,8,256.1436365621039,132_0,"['three', 'five', 'four', 'five', 'seven']"
1321,1613835520.0,vegetables-yasmin-identification-1,132,10,2,12,257.1638583058167,132_0,"['cassava', 'onion', 'beetroot', 'eggplant', 'potato', 'broccoli', 'cassava', 'carrot', 'corn', 'potato']"
1322,1630721209.0,values-all-book-22,132,0,0,1,250.70526983866026,132_0,[]
1323,1613418830.0,fruits-yasmin-flashcards-3,132,6,0,7,246.16109374181664,132_0,"['tomato', 'apple', 'strawberry', '', 'peach', 'apple']"
1324,1622437231.0,farm-poiki-demovideo-3,132,0,0,1,258.3730737529892,132_0,[]
1325,1616060274.0,values-all-book-20,132,0,0,1,259.9855222298133,132_0,[]
1326,1623562180.0,polar-yasmin-flashcards-2,132,5,0,6,256.54659372839643,132_0,"['seal', 'sealion', 'penguin-baby', 'walrus', 'polar-bear']"
1327,1615950927.0,celebrations-all-videoclip-1,132,0,0,1,251.53097543349256,132_0,[]
1328,1619057014.0,values-all-book-6,132,0,0,1,252.91768085379593,132_0,[]
1329,1624621897.0,farm-yasmin-flashcards-3,132,6,2,7,252.6345021574318,132_0,"['rooster', 'sow', 'lamb', 'goat', 'chick', 'cow']"
1330,1615462263.0,values-all-book-38,133,0,0,1,292.1790239497659,133_0,[]
1331,1625634033.0,values-all-book-6,133,0,0,1,294.45679033107183,133_0,[]
1332,1617187289.0,socialcodes-all-cartoon-2,133,0,0,1,283.5027285595651,133_0,[]
1333,1612426905.0,farm-yasmin-flashcards-3,133,4,2,7,289.9067178642602,133_0,"['duck', 'ram', 'piglet', 'bird']"
1334,1623090084.0,pirate-all-puzzle-1,133,6,3,8,281.9737098304312,133_0,"['eight', 'eight', 'seven', 'one', 'three', 'five']"
1335,1613171861.0,polar-yasmin-flashcards-2,133,3,1,6,284.36406304125234,133_0,"['penguin-baby', 'penguin', 'sealion']"
1336,1619042916.0,values-all-book-22,133,0,0,1,287.0236954686059,133_0,[]
1337,1618329484.0,values-all-book-20,133,0,0,1,284.69182404516687,133_0,[]
1338,1611185665.0,values-all-book-34,133,0,0,1,290.3988118097072,133_0,[]
1339,1625254791.0,who-wendy-demovideo-1,133,0,0,1,281.8283806093683,133_0,[]
1340,1624590881.0,fruits-yasmin-flashcards-3,134,3,3,7,281.2484131648596,134_0,"['peach', 'grapes', 'cantaloupe']"
1341,1626740741.0,vegetables-yasmin-flashcards-3,134,5,1,7,286.50821953446354,134_0,"['onion', 'green-onion', 'cucumber', 'yam', 'yam']"
1342,1621577742.0,values-all-book-1,134,0,0,1,285.3310422084325,134_0,[]
1343,1621777353.0,colors-wendy-game-1,134,4,1,8,291.0009342151612,134_0,"['red', 'beige', 'orange', 'gray']"
1344,1613248901.0,seanimals-flashcards-video-1,134,0,0,1,292.28944846205366,134_0,[]
1345,1614096481.0,feelings-all-cartoon-2,134,0,0,1,299.6494979591662,134_0,[]
1346,1614557298.0,colors-poiki-game-2,134,4,0,6,288.89913287956335,134_0,"['blue', 'red', 'blue', 'white']"
1347,1621142997.0,values-all-book-7,134,0,0,1,282.21793313913037,134_0,[]
1348,1627653871.0,fruits-yasmin-flashcards-1,134,3,1,5,290.47996948116446,134_0,"['raspberry', 'peach', 'kiwi']"
1349,1617411128.0,values-all-book-4,134,0,0,1,293.8893001793443,134_0,[]
1350,1629048131.0,farm-yasmin-flashcards-3,135,4,1,7,351.8924144032969,135_0,"['ewe', 'foal', 'pig', 'turkey']"
1351,1625811446.0,values-all-book-22,135,0,0,1,351.6597565768806,135_0,[]
1352,1625380657.0,pirate-all-puzzle-1,135,4,3,8,354.17022035710704,135_0,"['three', 'two', 'one', 'five']"
1353,1616927777.0,values-all-book-6,135,0,0,1,353.2627344748625,135_0,[]
1354,1612123650.0,easter-colors-game-2,135,6,1,8,355.25216204020745,135_0,"['red', 'blue', 'black', 'black', 'green', 'red']"
1355,1630842097.0,values-all-book-38,135,0,0,1,349.29481711171667,135_0,[]
1356,1628443746.0,country-none-book-1,135,0,0,1,347.96817022483935,135_0,[]
1357,1618561617.0,values-all-book-20,135,0,0,1,359.9666000162192,135_0,[]
1358,1628634576.0,polar-yasmin-flashcards-2,135,3,0,6,350.1560889785031,135_0,"['puffin', 'polar-bear', 'seagull']"
1359,1629432674.0,environment-poiki-identification-1,135,8,2,12,344.39741931771573,135_0,"['toothbrush', 'plastic-bag', 'broken-bottle', 'poo', 'paper-box', 'bitten-apple', 'banana-peel', 'melted-icecream']"
1360,1617089651.0,easter-colors-game-1,136,4,0,6,319.0135043867573,136_0,"['blue', 'black', 'blue', 'red']"
1361,1620616635.0,values-all-book-4,136,0,0,1,318.8509857156209,136_0,[]
1362,1616852792.0,values-all-book-12,136,0,0,1,328.9052025615902,136_0,[]
1363,1624908665.0,farm-poiki-demovideo-2,136,0,0,1,329.92671934045876,136_0,[]
1364,1629719780.0,values-all-book-33,136,0,0,1,321.1214394442146,136_0,[]
1365,1631324376.0,beach-yasmin-puzzle-1,136,2,1,4,313.6892728008271,136_0,"['two', 'three']"
1366,1625986607.0,farm-yasmin-flashcards-3,136,3,1,7,332.6606435210766,136_0,"['billygoat', 'rooster', 'ewe']"
1367,1616264233.0,farm-poiki-videoclip-2,136,0,0,1,333.5607220930468,136_0,[]
1368,1629017566.0,fruits-yasmin-flashcards-3,136,3,2,7,312.7910456573068,136_0,"['lemon', 'coconut', 'apple']"
1369,1631503410.0,vegetables-yasmin-identification-1,136,6,3,12,316.10711274062794,136_0,"['carrot', 'corn', 'eggplant', 'chili', 'potato', 'beetroot']"
1370,1617179496.0,values-all-book-29,137,0,0,1,299.35376765151636,137_0,[]
1371,1630529985.0,values-all-book-39,137,0,0,1,299.74880580776977,137_0,[]
1372,1620838001.0,vegetables-yasmin-flashcards-3,137,5,3,7,293.8741574380835,137_0,"['bellpepper', 'cucumber', 'chili', 'eggplant', 'radish']"
1373,1630883000.0,pirates-all-puzzle-2 ,137,7,2,8,295.9106736188772,137_0,"['five', 'three', 'eight', 'three', 'three', 'two', 'three']"
1374,1631575161.0,colors-kevin-game-4,137,7,1,8,296.5233823603657,137_0,"['red', 'white', 'white', 'white', 'black', 'orange', 'purple']"
1375,1627519953.0,fruits-yasmin-flashcards-3,137,4,0,7,300.5483112155359,137_0,"['watermelon', 'annona', 'passionfruit', 'strawberry']"
1376,1624648822.0,vegetables-yasmin-flashcards-2,137,2,2,6,305.53462505305185,137_0,"['onion', 'cauliflower']"
1377,1612911506.0,fruits-wendy-identification-1,137,8,4,12,298.0004125634168,137_0,"['strawberry', 'cherry', 'pear', 'melon', 'blueberries', 'banana', 'orange', 'strawberry']"
1378,1609606016.0,farm-poiki-videoclip-2,137,0,0,1,304.82043267378043,137_0,[]
1379,1622698608.0,values-all-book-33,137,0,0,1,294.73824599000665,137_0,[]
1380,1625114900.0,values-all-book-22,138,0,0,1,312.4147219150483,138_0,[]
1381,1630237910.0,shapes-tangran-video-3,138,0,0,1,307.0568089039578,138_0,[]
1382,1620961565.0,farm-poiki-demovideo-3,138,0,0,1,303.7870907148346,138_0,[]
1383,1624946112.0,socialcodes-all-cartoon-1,138,0,0,1,315.36840960262646,138_0,[]
1384,1623848903.0,pirate-all-puzzle-1,138,4,2,8,295.23152418275555,138_0,"['three', 'two', 'eight', 'six']"
1385,1614040086.0,values-all-book-20,138,0,0,1,306.3254751549988,138_0,[]
1386,1623781154.0,farm-yasmin-flashcards-3,138,4,1,7,299.93504704603333,138_0,"['chick', 'mare', 'ox', 'ram']"
1387,1631261792.0,values-all-book-35,138,0,0,1,311.33266776909846,138_0,[]
1388,1611961974.0,polar-yasmin-flashcards-2,138,4,2,6,308.95094170344953,138_0,"['puffin', 'penguin-baby', 'seal', 'polar-bear']"
1389,1624762027.0,values-all-book-6,138,0,0,1,313.69869451546157,138_0,[]
1390,1623116165.0,values-all-book-12,139,0,0,1,299.9859260899217,139_0,[]
1391,1617829712.0,vegetables-yasmin-identification-1,139,8,2,12,294.5815675290004,139_0,"['carrot', 'potato', 'mushroom', 'chili', 'carrot', 'potato', 'potato', 'bellpepper']"
1392,1627085546.0,beach-yasmin-puzzle-1,139,2,1,4,297.8645218339927,139_0,"['two', 'four']"
1393,1609729471.0,farm-poiki-demovideo-4,139,0,0,1,304.32144821998986,139_0,[]
1394,1629281796.0,values-all-book-4,139,0,0,1,302.0251872530704,139_0,[]
1395,1627617986.0,farm-yasmin-flashcards-3,139,4,1,7,289.97572405545105,139_0,"['calf', 'lamb', 'piglet', 'cow']"
1396,1620154242.0,farm-poiki-videoclip-2,139,0,0,1,294.53986501887346,139_0,[]
1397,1611894448.0,easter-colors-game-3,139,4,3,8,299.79371260429446,139_0,"['orange', 'green', 'gray', 'red']"
1398,1619531790.0,values-all-book-33,139,0,0,1,300.89952718162533,139_0,[]
1399,1622449906.0,fruits-yasmin-flashcards-3,139,5,1,7,296.7988586888348,139_0,"['pineapple', 'guava', 'melon', 'lime', 'red-currant']"
1400,1615125605.0,values-all-book-6,140,0,0,1,338.3295281084515,140_0,[]
1401,1620283419.0,environment-poiki-identification-1,140,8,3,12,328.7519025431342,140_0,"['plastic-bottle', 'bitten-apple', 'paper-box', 'fishbone', 'melted-icecream', 'broken-lightbulb', 'plastic-bag', 'paper-box']"
1402,1626694933.0,polar-yasmin-flashcards-2,140,3,1,6,325.2722824129186,140_0,"['penguin', 'polar-bear', 'seal']"
1403,1629953995.0,farm-poiki-videoclip-1,140,0,0,1,321.9971248519575,140_0,[]
1404,1621948689.0,farm-yasmin-flashcards-3,140,3,1,7,330.07303171953663,140_0,"['hen', 'duck', 'mare']"
1405,1627836978.0,pirate-all-puzzle-1,140,5,4,8,322.34485508878646,140_0,"['six', 'three', 'five', 'seven', 'six']"
1406,1611224781.0,mycountry-yasmin-videoclip-2,140,0,0,1,331.2361437618269,140_0,[]
1407,1628482708.0,easter-colors-game-1,140,3,1,6,327.3539343394347,140_0,"['black', 'green', 'red']"
1408,1629911490.0,values-all-book-22,140,0,0,1,324.01412423324325,140_0,[]
1409,1613221596.0,values-all-book-20,140,0,0,1,334.41050202691804,140_0,[]
1410,1627842422.0,farm-poiki-videoclip-2,141,0,0,1,283.1489422685019,141_0,[]
1411,1628331910.0,farm-poiki-demovideo-4,141,0,0,1,285.34991214325254,141_0,[]
1412,1628976896.0,easter-colors-game-3,141,6,1,8,279.9344522244508,141_0,"['brown', 'black', 'orange', 'blue', 'blue', 'white']"
1413,1620962000.0,beach-yasmin-puzzle-1,141,3,0,4,278.8548050299663,141_0,"['three', 'one', 'two']"
1414,1622982017.0,fruits-yasmin-flashcards-3,141,6,1,7,279.5843733221184,141_0,"['apricot', 'khaki', 'orange', 'jabuticaba', 'melon', 'raspberry']"
1415,1614110212.0,values-all-book-4,141,0,0,1,285.7560863381085,141_0,[]
1416,1625196300.0,values-all-book-33,141,0,0,1,279.8394798847399,141_0,[]
1417,1618476247.0,farm-yasmin-flashcards-3,141,6,2,7,282.5254397069603,141_0,"['bird', 'ram', 'mare', 'sheep', 'goose', 'duck']"
1418,1609966319.0,vegetables-yasmin-identification-1,141,9,2,12,275.79349175483736,141_0,"['broccoli', 'potato', 'chili', 'mushroom', 'lettuce', 'mushroom', 'bellpepper', 'corn', 'corn']"
1419,1612473706.0,values-all-book-12,141,0,0,1,280.98032631382125,141_0,[]
1420,1618103806.0,pirates-all-puzzle-2 ,142,5,4,8,271.00445698483645,142_0,"['two', 'seven', 'one', 'six', 'eight']"
1421,1629121466.0,values-all-book-29,142,0,0,1,279.0230153021798,142_0,[]
1422,1622021789.0,values-all-book-32,142,0,0,1,278.2039311556063,142_0,[]
1423,1629810449.0,farm-poiki-videoclip-2,142,0,0,1,284.23118410714164,142_0,[]
1424,1630103688.0,easter-colors-game-2,142,6,0,8,277.52200000570315,142_0,"['green', 'green', 'blue', 'purple', 'black', 'yellow']"
1425,1611421247.0,fruits-yasmin-identification-1,142,10,5,12,274.88870889305497,142_0,"['melon', 'melon', 'plum', 'melon', 'plum', 'orange', 'kiwi', 'peach', 'kiwi', 'mango']"
1426,1622537755.0,values-all-book-33,142,0,0,1,271.24234429458664,142_0,[]
1427,1616913497.0,values-all-book-39,142,0,0,1,276.19152641603887,142_0,[]
1428,1620732665.0,colors-kevin-game-4,142,7,1,8,284.31879217504365,142_0,"['blue', 'purple', 'white', 'yellow', 'gray', 'gray', 'black']"
1429,1619596000.0,easter-colors-game-1,142,3,1,6,293.3907719390617,142_0,"['white', 'blue', 'red']"
1430,1620137358.0,farm-poiki-videoclip-2,143,0,0,1,251.11514737759714,143_0,[]
1431,1611754038.0,values-all-book-10,143,0,0,1,245.72413982372714,143_0,[]
1432,1627968187.0,fruits-yasmin-flashcards-3,143,5,0,7,251.34886815128078,143_0,"['avocado', 'jabuticaba', 'plum', 'khaki', 'passionfruit']"
1433,1620366523.0,values-all-book-12,143,0,0,1,256.09933510328807,143_0,[]
1434,1623796396.0,farm-yasmin-flashcards-3,143,4,1,7,245.12602493648518,143_0,"['mare', 'cow', 'duck', 'calf']"
1435,1619976304.0,vegetables-yasmin-identification-1,143,8,1,12,244.7559265108397,143_0,"['cauliflower', 'beetroot', 'onion', 'corn', 'lettuce', 'cauliflower', 'lettuce', 'cassava']"
1436,1613510183.0,beach-yasmin-puzzle-1,143,3,1,4,254.51481018833408,143_0,"['two', 'three', 'one']"
1437,1621491001.0,values-all-book-33,143,0,0,1,237.9149297837411,143_0,[]
1438,1613034001.0,values-all-book-4,143,0,0,1,242.10993046012055,143_0,[]
1439,1628389843.0,easter-colors-game-3,143,5,1,8,257.97741319778214,143_0,"['orange', 'brown', 'red', 'white', 'gray']"
1440,1627933689.0,values-all-book-6,144,0,0,1,332.94167350114793,144_0,[]
1441,1612681476.0,values-all-book-38,144,0,0,1,326.60603718416274,144_0,[]
1442,1611023272.0,polar-yasmin-flashcards-2,144,4,3,6,327.97880795465386,144_0,"['snow-fox', 'seal', 'polar-bear', 'penguin']"
1443,1611015468.0,values-all-book-20,144,0,0,1,326.07044356010294,144_0,[]
1444,1618215233.0,farm-yasmin-flashcards-3,144,3,1,7,330.45988695686407,144_0,"['calf', 'piglet', 'mare']"
1445,1630625961.0,fruits-yasmin-flashcards-3,144,5,2,7,327.7924645591197,144_0,"['tomato', 'blueberries', 'banana', 'lemon', 'tomato']"
1446,1621826651.0,easter-colors-game-2,144,5,2,8,327.7015450715989,144_0,"['blue', 'green', 'green', 'black', 'brown']"
1447,1615383733.0,values-all-book-22,144,0,0,1,324.22477492726944,144_0,[]
1448,1614588322.0,pirate-all-puzzle-1,144,6,2,8,327.6375926982889,144_0,"['one', 'five', 'two', 'two', 'two', 'five']"
1449,1611955062.0,easter-colors-game-2,144,5,2,8,332.6025898267821,144_0,"['green', 'yellow', 'yellow', 'green', 'red']"
1450,1612624553.0,values-all-book-4,145,0,0,1,351.7706426845606,145_0,[]
1451,1627496036.0,beach-yasmin-puzzle-1,145,2,0,4,355.64802617597053,145_0,"['two', 'two']"
1452,1612570508.0,farm-yasmin-flashcards-3,145,4,1,7,351.7932327388348,145_0,"['turkey', 'piglet', 'foal', 'cow']"
1453,1628653274.0,values-all-book-12,145,0,0,1,349.8197902899142,145_0,[]
1454,1627742895.0,easter-colors-game-3,145,4,1,8,350.636605508982,145_0,"['purple', 'red', 'green', 'yellow']"
1455,1612530055.0,farm-poiki-videoclip-2,145,0,0,1,350.17555476449434,145_0,[]
1456,1621883947.0,vegetables-yasmin-identification-1,145,7,4,12,360.31953414223767,145_0,"['chili', 'chili', 'lettuce', 'onion', 'broccoli', 'broccoli', 'carrot']"
1457,1609653415.0,fruits-yasmin-flashcards-3,145,6,2,7,352.0368875139059,145_0,"['khaki', 'pineapple', 'passionfruit', 'blueberries', 'khaki', 'strawberry']"
1458,1628608370.0,farm-poiki-demovideo-4,145,0,0,1,355.66909554484863,145_0,[]
1459,1621874022.0,values-all-book-33,145,0,0,1,353.88391715441696,145_0,[]
1460,1626242922.0,easter-colors-game-2,146,5,3,8,307.8645163877952,146_0,"['yellow', 'black', 'orange', 'yellow', 'white']"
1461,1620367972.0,values-all-book-20,146,0,0,1,296.099796798687,146_0,[]
1462,1624803679.0,values-all-book-6,146,0,0,1,294.16927598787373,146_0,[]
1463,1630142603.0,values-all-book-22,146,0,0,1,291.56253102153545,146_0,[]
1464,1621902149.0,pirate-all-puzzle-1,146,6,1,8,293.2054111408668,146_0,"['one', 'one', 'two', 'three', 'three', 'seven']"
1465,1628889250.0,polar-yasmin-flashcards-2,146,4,2,6,304.9744449423186,146_0,"['walrus', 'polar-bear', 'snow-fox', 'seal']"
1466,1617102329.0,fruits-yasmin-flashcards-3,146,5,2,7,298.4707855104305,146_0,"['orange', 'papaya', 'caju', 'avocado', 'strawberry']"
1467,1611659299.0,cristmas-colors-game-2,146,5,1,8,304.1771421331248,146_0,"['green', 'white', 'black', 'white', 'brown']"
1468,1609611056.0,easter-colors-game-2,146,5,2,8,290.01285100507334,146_0,"['blue', 'blue', 'blue', 'brown', 'red']"
1469,1614521844.0,farm-yasmin-flashcards-3,146,5,2,7,304.6533953121272,146_0,"['duckling', 'piglet', 'ewe', 'goatling', 'duck']"
1470,1628088498.0,values-all-book-22,147,0,0,1,327.1997504364925,147_0,[]
1471,1616402864.0,farm-poiki-demovideo-2,147,0,0,1,343.15827909563296,147_0,[]
1472,1614476747.0,values-all-book-20,147,0,0,1,335.3551167939646,147_0,[]
1473,1620485143.0,farm-poiki-videoclip-1,147,0,0,1,318.91633816993726,147_0,[]
1474,1630489896.0,pirate-all-puzzle-1,147,5,0,8,324.2036465541657,147_0,"['six', 'five', 'seven', 'three', 'eight']"
1475,1620781069.0,values-all-book-6,147,0,0,1,327.34172546750676,147_0,[]
1476,1617054136.0,polar-yasmin-flashcards-2,147,3,1,6,330.6914086740068,147_0,"['polar-bear', 'penguin-baby', 'seagull']"
1477,1611215217.0,fruits-kevin-identification-1,147,8,3,12,336.5118295410424,147_0,"['tomato', 'kiwi', 'banana', 'grapes', 'grapes', 'apple', 'grapes', 'tomato']"
1478,1622215215.0,farm-yasmin-flashcards-3,147,4,1,7,327.62946662852494,147_0,"['bird', 'horse', 'cow', 'duckling']"
1479,1614513124.0,fruits-yasmin-flashcards-3,147,4,1,7,335.4403872538618,147_0,"['pineapple', 'caju', 'grapes', 'caju']"
1480,1617644468.0,values-all-book-39,148,0,0,1,255.0185900241546,148_0,[]
1481,1617947382.0,values-all-book-33,148,0,0,1,256.13163177357103,148_0,[]
1482,1626305972.0,pirates-all-puzzle-2 ,148,6,1,8,249.15769580155234,148_0,"['eight', 'six', 'seven', 'four', 'one', 'seven']"
1483,1614632219.0,vegetables-yasmin-flashcards-3,148,6,2,7,242.58872289371908,148_0,"['mushroom', 'corn', 'cassava', 'cauliflower', 'potato', 'turnip']"
1484,1630245762.0,values-all-book-29,148,0,0,1,262.67232659550405,148_0,[]
1485,1625955768.0,vegetables-yasmin-flashcards-2,148,4,1,6,257.4019375870118,148_0,"['lettuce', 'corn', 'cucumber', 'celery']"
1486,1620163436.0,farm-poiki-videoclip-2,148,0,0,1,252.34759088872858,148_0,[]
1487,1629017149.0,colors-kevin-game-4,148,6,2,8,253.7361213025402,148_0,"['yellow', 'purple', 'yellow', 'black', 'green', 'purple']"
1488,1617459766.0,fruits-wendy-identification-1,148,8,1,12,247.76834539250447,148_0,"['strawberry', 'lemon', 'orange', 'orange', 'pomegranate', 'melon', 'raspberry', 'banana']"
1489,1618017828.0,fruits-yasmin-flashcards-3,148,6,0,7,246.47201635468642,148_0,"['cantaloupe', 'orange', 'dragonfruit', 'grapes', 'tomato', 'mango']"
1490,1612365118.0,farm-poiki-videoclip-2,149,0,0,1,295.33166192740094,149_0,[]
1491,1626757615.0,mycountry-yasmin-videoclip-2,149,0,0,1,299.1328533653731,149_0,[]
1492,1618391454.0,sea-yasmin-flashcards-2,149,3,1,6,294.4914686400453,149_0,"['dolphin', 'lobster', 'crab']"
1493,1620587626.0,farm-yasmin-flashcards-3,149,4,0,7,295.86900913908556,149_0,"['horse', 'duck', 'calf', 'sheep']"
1494,1619938391.0,vegetables-yasmin-flashcards-1,149,3,0,5,296.5314173907299,149_0,"['mushroom', 'cauliflower', 'bellpepper']"
1495,1624044573.0,values-all-book-33,149,0,0,1,300.36066697224754,149_0,[]
1496,1617787227.0,values-all-book-12,149,0,0,1,302.4838333223411,149_0,[]
1497,1629801676.0,feelings-all-cartoon-6,149,0,0,1,302.7776945618344,149_0,[]
1498,1619072731.0,values-all-book-4,149,0,0,1,293.6233025390555,149_0,[]
1499,1617460786.0,beach-yasmin-puzzle-1,149,2,1,4,295.06518050787776,149_0,"['two', 'one']"
1500,1618384480.0,pirates-all-puzzle-2 ,150,3,2,8,314.0639837767024,150_0,"['five', 'five', 'three']"
1501,1626485802.0,farm-poiki-videoclip-2,150,0,0,1,317.711973923415,150_0,[]
1502,1631513098.0,values-all-book-29,150,0,0,1,312.6265487668728,150_0,[]
1503,1628707659.0,values-all-book-39,150,0,0,1,319.0256766313775,150_0,[]
